as_of,return_date,ticker,core_component,long_only_component,tsmom_component,raw_weight,target_weight,inner_core_scale,inner_long_only_scale,outer_weight_core,outer_weight_long_only,outer_weight_tsmom,outer_scale,raw_gross_exposure,raw_net_exposure,gross_exposure,net_exposure,long_gross_exposure,short_gross_exposure,cash_weight,unencumbered_cash_weight,borrow_weight,margin_debit_weight,short_collateral_weight,regt_reference_requirement,regt_reference_buffer,portfolio_margin_minimum_cushion,portfolio_margin_status,limit_scale,netted_bil_weight,clipped_assets
2023-08-31,2023-09-30,SPY,0.025458562842367055,0.057734446212385916,0.018868627008568385,0.10206163606332135,0.10206163606332135,1.3720311931494775,1.5,0.2610499279872104,0.4626304387841065,0.2763196332286832,1.5,1.6890992116560029,1.560918690956865,1.1390647802281428,1.0108842595290046,1.0749745198785738,0.06409026034956902,-0.010884259529004625,0.0,0.07497451987857384,0.07497451987857384,0.0653720655565604,0.5695323901140714,0.4304676098859286,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5500344314278603,
2023-08-31,2023-09-30,TIP,0.036407468278183724,0.0,0.0,0.036407468278183724,0.036407468278183724,1.3720311931494775,1.5,0.2610499279872104,0.4626304387841065,0.2763196332286832,1.5,1.6890992116560029,1.560918690956865,1.1390647802281428,1.0108842595290046,1.0749745198785738,0.06409026034956902,-0.010884259529004625,0.0,0.07497451987857384,0.07497451987857384,0.0653720655565604,0.5695323901140714,0.4304676098859286,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5500344314278603,
2023-08-31,2023-09-30,TLT,0.021042099263968637,0.0,-0.02401549712916505,-0.0029733978651964137,-0.0029733978651964137,1.3720311931494775,1.5,0.2610499279872104,0.4626304387841065,0.2763196332286832,1.5,1.6890992116560029,1.560918690956865,1.1390647802281428,1.0108842595290046,1.0749745198785738,0.06409026034956902,-0.010884259529004625,0.0,0.07497451987857384,0.07497451987857384,0.0653720655565604,0.5695323901140714,0.4304676098859286,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5500344314278603,
2023-08-31,2023-09-30,USMV,0.011869418894345594,0.023267447483934126,0.0,0.035136866378279716,0.035136866378279716,1.3720311931494775,1.5,0.2610499279872104,0.4626304387841065,0.2763196332286832,1.5,1.6890992116560029,1.560918690956865,1.1390647802281428,1.0108842595290046,1.0749745198785738,0.06409026034956902,-0.010884259529004625,0.0,0.07497451987857384,0.07497451987857384,0.0653720655565604,0.5695323901140714,0.4304676098859286,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5500344314278603,
2023-08-31,2023-09-30,UUP,0.008120430335103916,0.01498198615337911,-0.046852862068357835,-0.02375044557987481,-0.02375044557987481,1.3720311931494775,1.5,0.2610499279872104,0.4626304387841065,0.2763196332286832,1.5,1.6890992116560029,1.560918690956865,1.1390647802281428,1.0108842595290046,1.0749745198785738,0.06409026034956902,-0.010884259529004625,0.0,0.07497451987857384,0.07497451987857384,0.0653720655565604,0.5695323901140714,0.4304676098859286,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5500344314278603,
2023-08-31,2023-09-30,VLUE,0.007544914392246647,0.015370192088769098,0.0,0.022915106481015746,0.022915106481015746,1.3720311931494775,1.5,0.2610499279872104,0.4626304387841065,0.2763196332286832,1.5,1.6890992116560029,1.560918690956865,1.1390647802281428,1.0108842595290046,1.0749745198785738,0.06409026034956902,-0.010884259529004625,0.0,0.07497451987857384,0.07497451987857384,0.0653720655565604,0.5695323901140714,0.4304676098859286,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5500344314278603,
2023-08-31,2023-09-30,XHB,0.008134698805686437,0.020011081488600962,0.0,0.0281457802942874,0.0281457802942874,1.3720311931494775,1.5,0.2610499279872104,0.4626304387841065,0.2763196332286832,1.5,1.6890992116560029,1.560918690956865,1.1390647802281428,1.0108842595290046,1.0749745198785738,0.06409026034956902,-0.010884259529004625,0.0,0.07497451987857384,0.07497451987857384,0.0653720655565604,0.5695323901140714,0.4304676098859286,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5500344314278603,
2023-08-31,2023-09-30,XLB,0.007255642417814832,0.016175323447566017,0.0,0.02343096586538085,0.02343096586538085,1.3720311931494775,1.5,0.2610499279872104,0.4626304387841065,0.2763196332286832,1.5,1.6890992116560029,1.560918690956865,1.1390647802281428,1.0108842595290046,1.0749745198785738,0.06409026034956902,-0.010884259529004625,0.0,0.07497451987857384,0.07497451987857384,0.0653720655565604,0.5695323901140714,0.4304676098859286,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5500344314278603,
2023-08-31,2023-09-30,XLE,0.011621683920468185,0.027248839049067015,0.0,0.0388705229695352,0.0388705229695352,1.3720311931494775,1.5,0.2610499279872104,0.4626304387841065,0.2763196332286832,1.5,1.6890992116560029,1.560918690956865,1.1390647802281428,1.0108842595290046,1.0749745198785738,0.06409026034956902,-0.010884259529004625,0.0,0.07497451987857384,0.07497451987857384,0.0653720655565604,0.5695323901140714,0.4304676098859286,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5500344314278603,
2023-08-31,2023-09-30,XLI,0.007403636198199066,0.017643545781494976,0.0,0.025047181979694043,0.025047181979694043,1.3720311931494775,1.5,0.2610499279872104,0.4626304387841065,0.2763196332286832,1.5,1.6890992116560029,1.560918690956865,1.1390647802281428,1.0108842595290046,1.0749745198785738,0.06409026034956902,-0.010884259529004625,0.0,0.07497451987857384,0.07497451987857384,0.0653720655565604,0.5695323901140714,0.4304676098859286,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5500344314278603,
2023-08-31,2023-09-30,XLP,0.018347291082364887,0.0,0.0,0.018347291082364887,0.018347291082364887,1.3720311931494775,1.5,0.2610499279872104,0.4626304387841065,0.2763196332286832,1.5,1.6890992116560029,1.560918690956865,1.1390647802281428,1.0108842595290046,1.0749745198785738,0.06409026034956902,-0.010884259529004625,0.0,0.07497451987857384,0.07497451987857384,0.0653720655565604,0.5695323901140714,0.4304676098859286,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5500344314278603,
2023-08-31,2023-09-30,XLU,0.004730915824195183,0.0,0.0,0.004730915824195183,0.004730915824195183,1.3720311931494775,1.5,0.2610499279872104,0.4626304387841065,0.2763196332286832,1.5,1.6890992116560029,1.560918690956865,1.1390647802281428,1.0108842595290046,1.0749745198785738,0.06409026034956902,-0.010884259529004625,0.0,0.07497451987857384,0.07497451987857384,0.0653720655565604,0.5695323901140714,0.4304676098859286,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5500344314278603,
2023-08-31,2023-09-30,XLV,0.01670230447298134,0.03209929616019315,0.0,0.048801600633174486,0.048801600633174486,1.3720311931494775,1.5,0.2610499279872104,0.4626304387841065,0.2763196332286832,1.5,1.6890992116560029,1.560918690956865,1.1390647802281428,1.0108842595290046,1.0749745198785738,0.06409026034956902,-0.010884259529004625,0.0,0.07497451987857384,0.07497451987857384,0.0653720655565604,0.5695323901140714,0.4304676098859286,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5500344314278603,
2023-09-30,2023-10-31,BIL,0.06428865488526533,0.7001455976492816,0.0,0.764434252534547,0.10083168673260612,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,CPER,0.005412195219255981,0.0,0.0,0.005412195219255981,0.005412195219255981,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,DBC,0.019963546526083682,0.03363818646861014,0.01920866795538933,0.07281040095008315,0.07281040095008315,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,EEM,0.011921179954500847,0.0,0.018744565640474102,0.03066574559497495,0.03066574559497495,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,EFA,0.0,0.0,0.018375773986925345,0.018375773986925345,0.018375773986925345,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,FXF,0.0048767617902022884,0.0,0.04197754305583842,0.04685430484604071,0.04685430484604071,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,FXY,0.004532825975928541,0.0,-0.034299004621996955,-0.029766178646068415,-0.029766178646068415,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,GLD,0.04870552358164215,0.0,0.023723866733261476,0.07242939031490363,0.07242939031490363,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,HYG,0.02373346506322334,0.05022053455490366,0.03798026674594124,0.11193426636406824,0.11193426636406824,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,IEF,0.044848590261665044,0.0,-0.04544053050797983,-0.0005919402463147871,-0.0005919402463147871,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,IWM,0.020867072405597806,0.0,0.015340414173450367,0.036207486579048175,0.036207486579048175,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,LQD,0.016764199821360907,0.0,0.0,0.016764199821360907,0.016764199821360907,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,QQQ,0.014955121844461464,0.036919594895034796,0.015214071138603723,0.06708878787809998,0.06708878787809998,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,SHY,0.030961817596566743,0.0582363445726716,0.0,0.08919816216923834,0.08919816216923834,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,SMH,0.008757545852598789,0.02230602570609512,0.0,0.03106357155869391,0.03106357155869391,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,SPY,0.022003294330001977,0.05259494012712998,0.019227043395614273,0.09382527785274623,0.09382527785274623,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,TIP,0.04757285134007823,0.0,0.0,0.04757285134007823,0.04757285134007823,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,TLT,0.014216918082773262,0.0,-0.023787057574420383,-0.00957013949164712,-0.00957013949164712,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,USMV,0.008079947928305348,0.0,0.0,0.008079947928305348,0.008079947928305348,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,UUP,0.00963423757523607,0.017366072313180846,-0.04735811555970253,-0.02035780567128561,-0.02035780567128561,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,VLUE,0.011365297069968007,0.0,0.0,0.011365297069968007,0.011365297069968007,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,XHB,0.006994028039146256,0.017540168653139745,0.0,0.024534196692286,0.024534196692286,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,XLB,0.010890381187767188,0.0,0.0,0.010890381187767188,0.010890381187767188,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,XLE,0.017243488952464595,0.04054178025639136,0.0,0.057785269208855954,0.057785269208855954,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,XLI,0.011080654419945123,0.0,0.0,0.011080654419945123,0.011080654419945123,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,XLP,0.01576239998399647,0.0,0.0,0.01576239998399647,0.01576239998399647,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,XLU,0.005605506511354838,0.0,0.0,0.005605506511354838,0.005605506511354838,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-09-30,2023-10-31,XLV,0.013862245789397157,0.0,0.0,0.013862245789397157,0.013862245789397157,1.326449181816979,1.5,0.2587860176110551,0.45755966453175057,0.2836543178571944,1.5,1.7238886298572569,1.6033165017466249,1.060286064055316,0.939713935944684,1.0,0.06028606405531593,0.060286064055316,0.0,0.0,0.0,0.06149178533642225,0.530143032027658,0.469856967972342,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.6636025658019409,
2023-10-31,2023-11-30,BIL,0.0610012399798578,0.7902614341929284,0.0,0.8512626741727862,0.2536929082524779,1.3696025045133875,1.5,0.24981921513663946,0.4812218880826426,0.26895889678071805,1.5,1.6818251079589404,1.5133144238816763,1.0842553420386323,0.9157446579613678,1.0,0.08425534203863205,0.08425534203863216,0.0,0.0,0.0,0.08594044887940469,0.5421276710193161,0.45787232898068386,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5975697659203083,
2023-10-31,2023-11-30,CPER,0.007461797661607944,0.0,0.0,0.007461797661607944,0.007461797661607944,1.3696025045133875,1.5,0.24981921513663946,0.4812218880826426,0.26895889678071805,1.5,1.6818251079589404,1.5133144238816763,1.0842553420386323,0.9157446579613678,1.0,0.08425534203863205,0.08425534203863216,0.0,0.0,0.0,0.08594044887940469,0.5421276710193161,0.45787232898068386,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5975697659203083,
2023-10-31,2023-11-30,DBC,0.026984823810580483,0.053552452137376354,-0.0184473593227519,0.06208991662520494,0.06208991662520494,1.3696025045133875,1.5,0.24981921513663946,0.4812218880826426,0.26895889678071805,1.5,1.6818251079589404,1.5133144238816763,1.0842553420386323,0.9157446579613678,1.0,0.08425534203863205,0.08425534203863216,0.0,0.0,0.0,0.08594044887940469,0.5421276710193161,0.45787232898068386,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5975697659203083,
2023-10-31,2023-11-30,EEM,0.016422339889371466,0.0,0.017821097709232066,0.03424343759860353,0.03424343759860353,1.3696025045133875,1.5,0.24981921513663946,0.4812218880826426,0.26895889678071805,1.5,1.6818251079589404,1.5133144238816763,1.0842553420386323,0.9157446579613678,1.0,0.08425534203863205,0.08425534203863216,0.0,0.0,0.0,0.08594044887940469,0.5421276710193161,0.45787232898068386,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5975697659203083,
2023-10-31,2023-11-30,EFA,0.0,0.0,0.01757751704826197,0.01757751704826197,0.01757751704826197,1.3696025045133875,1.5,0.24981921513663946,0.4812218880826426,0.26895889678071805,1.5,1.6818251079589404,1.5133144238816763,1.0842553420386323,0.9157446579613678,1.0,0.08425534203863205,0.08425534203863216,0.0,0.0,0.0,0.08594044887940469,0.5421276710193161,0.45787232898068386,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5975697659203083,
2023-10-31,2023-11-30,FXF,0.0032942301914460305,0.0,0.0400255373601628,0.04331976755160883,0.04331976755160883,1.3696025045133875,1.5,0.24981921513663946,0.4812218880826426,0.26895889678071805,1.5,1.6818251079589404,1.5133144238816763,1.0842553420386323,0.9157446579613678,1.0,0.08425534203863205,0.08425534203863216,0.0,0.0,0.0,0.08594044887940469,0.5421276710193161,0.45787232898068386,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5975697659203083,
2023-10-31,2023-11-30,FXY,0.0030656385735315372,0.0,-0.032888833161918714,-0.029823194588387177,-0.029823194588387177,1.3696025045133875,1.5,0.24981921513663946,0.4812218880826426,0.26895889678071805,1.5,1.6818251079589404,1.5133144238816763,1.0842553420386323,0.9157446579613678,1.0,0.08425534203863205,0.08425534203863216,0.0,0.0,0.0,0.08594044887940469,0.5421276710193161,0.45787232898068386,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5975697659203083,
2023-10-31,2023-11-30,GLD,0.0495573432601177,0.055321037679824686,0.021724711039829633,0.12660309197977204,0.12660309197977204,1.3696025045133875,1.5,0.24981921513663946,0.4812218880826426,0.26895889678071805,1.5,1.6818251079589404,1.5133144238816763,1.0842553420386323,0.9157446579613678,1.0,0.08425534203863205,0.08425534203863216,0.0,0.0,0.0,0.08594044887940469,0.5421276710193161,0.45787232898068386,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5975697659203083,
2023-10-31,2023-11-30,HYG,0.018602796319860653,0.0,-0.0361578857128316,-0.017555089392970947,-0.017555089392970947,1.3696025045133875,1.5,0.24981921513663946,0.4812218880826426,0.26895889678071805,1.5,1.6818251079589404,1.5133144238816763,1.0842553420386323,0.9157446579613678,1.0,0.08425534203863205,0.08425534203863216,0.0,0.0,0.0,0.08594044887940469,0.5421276710193161,0.45787232898068386,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5975697659203083,
2023-10-31,2023-11-30,IEF,0.032136066907323804,0.0,-0.043216805065610944,-0.01108073815828714,-0.01108073815828714,1.3696025045133875,1.5,0.24981921513663946,0.4812218880826426,0.26895889678071805,1.5,1.6818251079589404,1.5133144238816763,1.0842553420386323,0.9157446579613678,1.0,0.08425534203863205,0.08425534203863216,0.0,0.0,0.0,0.08594044887940469,0.5421276710193161,0.45787232898068386,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5975697659203083,
2023-10-31,2023-11-30,IWM,0.022654939841551484,0.0,-0.014372135498951343,0.00828280434260014,0.00828280434260014,1.3696025045133875,1.5,0.24981921513663946,0.4812218880826426,0.26895889678071805,1.5,1.6818251079589404,1.5133144238816763,1.0842553420386323,0.9157446579613678,1.0,0.08425534203863205,0.08425534203863216,0.0,0.0,0.0,0.08594044887940469,0.5421276710193161,0.45787232898068386,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5975697659203083,
2023-10-31,2023-11-30,LQD,0.012443427251746126,0.0,0.0,0.012443427251746126,0.012443427251746126,1.3696025045133875,1.5,0.24981921513663946,0.4812218880826426,0.26895889678071805,1.5,1.6818251079589404,1.5133144238816763,1.0842553420386323,0.9157446579613678,1.0,0.08425534203863205,0.08425534203863216,0.0,0.0,0.0,0.08594044887940469,0.5421276710193161,0.45787232898068386,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5975697659203083,
2023-10-31,2023-11-30,QQQ,0.011735969242536712,0.030568776006110875,0.01455151690380481,0.056856262152452396,0.056856262152452396,1.3696025045133875,1.5,0.24981921513663946,0.4812218880826426,0.26895889678071805,1.5,1.6818251079589404,1.5133144238816763,1.0842553420386323,0.9157446579613678,1.0,0.08425534203863205,0.08425534203863216,0.0,0.0,0.0,0.08594044887940469,0.5421276710193161,0.45787232898068386,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5975697659203083,
2023-10-31,2023-11-30,SHY,0.028423263122898827,0.05405679645347303,0.0,0.08248005957637186,0.08248005957637186,1.3696025045133875,1.5,0.24981921513663946,0.4812218880826426,0.26895889678071805,1.5,1.6818251079589404,1.5133144238816763,1.0842553420386323,0.9157446579613678,1.0,0.08425534203863205,0.08425534203863216,0.0,0.0,0.0,0.08594044887940469,0.5421276710193161,0.45787232898068386,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5975697659203083,
2023-10-31,2023-11-30,SMH,0.00685160656814717,0.018412989741727673,0.0,0.02526459630987484,0.02526459630987484,1.3696025045133875,1.5,0.24981921513663946,0.4812218880826426,0.26895889678071805,1.5,1.6818251079589404,1.5133144238816763,1.0842553420386323,0.9157446579613678,1.0,0.08425534203863205,0.08425534203863216,0.0,0.0,0.0,0.08594044887940469,0.5421276710193161,0.45787232898068386,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5975697659203083,
2023-10-31,2023-11-30,SPY,0.01726505804071769,0.0,0.01836765040651697,0.03563270844723466,0.03563270844723466,1.3696025045133875,1.5,0.24981921513663946,0.4812218880826426,0.26895889678071805,1.5,1.6818251079589404,1.5133144238816763,1.0842553420386323,0.9157446579613678,1.0,0.08425534203863205,0.08425534203863216,0.0,0.0,0.0,0.08594044887940469,0.5421276710193161,0.45787232898068386,0.2,LIVE_IBKR_CHECK_REQUIRED,1.0,0.5975697659203083,
